Jonathan,Ortiz,jortiz@quaxo.org,0
Christopher,Austin,caustin@feedmix.gov,0
Larry,Henderson,lhenderson@mita.org,0
Sharon,Collins,scollins@kamba.edu,0
Wayne,Johnston,wjohnston@eabox.name,0
Michael,Edwards,medwards@chatterpoint.edu,0
Christina,Berry,cberry@jayo.mil,0
Stephanie,Gordon,sgordon@devshare.info,0
Robert,Medina,rmedina@lazz.gov,0
Albert,Williamson,awilliamson@topdrive.com,1
Annie,Snyder,asnyder@meemm.mil,0
Martha,Gray,mgray@realblab.org,0
Rachel,Campbell,rcampbell@blognation.mil,1
Jennifer,Wallace,jwallace@jayo.mil,0
Jose,Cox,jcox@demimbu.mil,0
Rachel,Perez,rperez@blogpad.net,1
George,Dixon,gdixon@photospace.edu,1
Ryan,Howard,rhoward@buzzshare.net,1
Martha,Banks,mbanks@skajo.org,0
Carlos,Lane,clane@brightbean.net,0
Todd,Bradley,tbradley@browsedrive.org,0
Pamela,Little,plittle@thoughtsphere.info,1
Irene,Bailey,ibailey@fanoodle.com,1
Lisa,Payne,lpayne@kazu.biz,1
Lori,Richards,lrichards@brainbox.name,1
Frank,Lawrence,flawrence@dabtype.edu,1
Ryan,Franklin,rfranklin@oyondu.gov,0
Christina,Harper,charper@thoughtbridge.com,0
Marie,Burns,mburns@mynte.org,0
Denise,Wilson,dwilson@thoughtstorm.mil,1
Joan,Rogers,jrogers@twitterbeat.mil,0
Evelyn,Stevens,estevens@vimbo.biz,0
Janet,Scott,jscott@realmix.org,1
Maria,Sims,msims@chatterbridge.org,0
Robin,Woods,rwoods@demizz.name,0
George,Andrews,gandrews@livefish.info,0
Sean,Thompson,sthompson@devpoint.edu,1
Randy,Long,rlong@yacero.net,0
Lisa,Welch,lwelch@kare.mil,0
Andrew,Kelley,akelley@zoozzy.biz,1
Amy,Mason,amason@buzzdog.mil,1
Eugene,Cook,ecook@zooxo.biz,0
George,Baker,gbaker@oodoo.org,1
Angela,Rodriguez,arodriguez@fivespan.edu,0
Charles,Hayes,chayes@minyx.gov,0
James,Garcia,jgarcia@dabshots.net,0
Martha,Gilbert,mgilbert@flashset.net,0
Douglas,Armstrong,darmstrong@tagtune.gov,1
Donna,Campbell,dcampbell@jetwire.info,1
Catherine,Torres,ctorres@edgepulse.edu,0
Elizabeth,Howard,ehoward@browsetype.gov,1
Linda,Woods,lwoods@skinte.gov,1
Sharon,Cooper,scooper@talane.edu,0
Jeffrey,Harris,jharris@jetwire.mil,0
Ashley,Diaz,adiaz@feedmix.name,0
Stephen,Clark,sclark@tavu.mil,0
Kathleen,Ellis,kellis@thoughtmix.name,0
Craig,Romero,cromero@mynte.gov,0
Jason,Butler,jbutler@twimm.biz,0
Wayne,Williamson,wwilliamson@roombo.mil,1
Tammy,Daniels,tdaniels@gabspot.biz,1
Randy,Hansen,rhansen@aimbo.mil,1
Marie,Alexander,malexander@thoughtstorm.biz,0
Nancy,Oliver,noliver@yombu.info,0
Phillip,Hansen,phansen@dabvine.name,0
Jennifer,Gray,jgray@brainsphere.org,1
Theresa,Torres,ttorres@thoughtworks.org,1
Amanda,Henry,ahenry@babbleblab.net,0
Patricia,Bennett,pbennett@rhyloo.net,0
Alan,Frazier,afrazier@mybuzz.edu,0
Martha,Henry,mhenry@mita.net,0
Carl,Carpenter,ccarpenter@meemm.org,1
Johnny,Henry,jhenry@voomm.gov,0
Nancy,Lopez,nlopez@feedfish.com,1
Carol,Morris,cmorris@snaptags.edu,1
Bruce,Davis,bdavis@feednation.com,0
Carolyn,Thompson,cthompson@shuffledrive.biz,1
Earl,Adams,eadams@skyvu.edu,1
Robin,Kelley,rkelley@fivebridge.mil,1
Ronald,Johnson,rjohnson@yodel.info,1
Peter,Lawson,plawson@tekfly.mil,0
Carl,Wagner,cwagner@mymm.biz,0
Russell,Reyes,rreyes@photospace.biz,0
Wanda,Adams,wadams@dazzlesphere.info,1
Tammy,Grant,tgrant@quinu.com,0
Jesse,Shaw,jshaw@feedfish.gov,0
Gary,Washington,gwashington@zoomlounge.com,0
Benjamin,Howard,bhoward@feedmix.net,1
Frank,Perez,fperez@livepath.net,1
Fred,Rodriguez,frodriguez@jaloo.info,1
Charles,Harper,charper@livetube.net,1
Ashley,Moore,amoore@feedfire.biz,1
Rebecca,Black,rblack@trilia.edu,0
Shirley,Woods,swoods@avavee.info,0
Christopher,Fox,cfox@trilith.com,0
Tammy,Burke,tburke@teklist.edu,0
Ernest,Stevens,estevens@skyble.edu,0
Lois,Banks,lbanks@mydeo.mil,1
Carl,Hernandez,chernandez@viva.biz,1
Henry,Welch,hwelch@photobug.info,1
Sara,Gordon,sgordon@babbleopia.net,1
Roy,Watson,rwatson@thoughtbridge.mil,0
Ernest,Turner,eturner@dynazzy.name,1
Donna,Gibson,dgibson@quatz.org,1
Lois,Rivera,lrivera@vidoo.org,0
Laura,Mitchell,lmitchell@jaxworks.org,1
Julia,Campbell,jcampbell@izio.gov,1
Michael,King,mking@geba.biz,0
Susan,Lee,slee@skinte.gov,1
Wayne,Romero,wromero@topicstorm.edu,0
Ronald,Reynolds,rreynolds@rhynyx.name,0
Christopher,Turner,cturner@voonix.name,0
Margaret,Russell,mrussell@yodo.name,1
Jason,Vasquez,jvasquez@thoughtmix.biz,1
William,Barnes,wbarnes@realmix.com,0
Amanda,Hanson,ahanson@mydo.info,0
Nancy,Henry,nhenry@abata.info,1
Lois,White,lwhite@riffpath.biz,1
Earl,Adams,eadams@talane.info,1
Brenda,Lynch,blynch@gabcube.biz,0
Howard,Wood,hwood@riffpath.edu,1
Jesse,Gray,jgray@aimbo.net,0
Paula,Mitchell,pmitchell@oodoo.org,1
Annie,Reyes,areyes@kayveo.edu,1
Roger,Perry,rperry@eire.info,1
Lori,Matthews,lmatthews@yabox.name,1
Judy,Hunt,jhunt@jumpxs.org,0
Brandon,Dixon,bdixon@twitterworks.info,1
Lori,Rogers,lrogers@vipe.edu,0
Victor,Gutierrez,vgutierrez@yotz.mil,1
Lisa,Elliott,lelliott@mybuzz.com,1
Joe,Murray,jmurray@bluezoom.net,1
Jason,Mitchell,jmitchell@flipopia.edu,1
Albert,Campbell,acampbell@rhyloo.org,0
Stephen,Kelly,skelly@innotype.biz,0
Bonnie,Henry,bhenry@fatz.mil,0
Roger,Jordan,rjordan@trupe.biz,0
Ronald,Carroll,rcarroll@oozz.edu,1
Brian,Jenkins,bjenkins@yakijo.net,1
Gregory,Green,ggreen@topicshots.info,1
Douglas,Banks,dbanks@edgeblab.net,0
Howard,Peterson,hpeterson@kwimbee.name,1
Harry,Hunter,hhunter@linkbuzz.edu,1
Andrew,Lane,alane@eadel.name,0
Chris,Moreno,cmoreno@realcube.info,0
Paula,Morales,pmorales@oyoba.gov,1
Samuel,Hayes,shayes@tagopia.org,0
Justin,Porter,jporter@kwideo.com,1
Donna,Price,dprice@dabfeed.name,0
Justin,Long,jlong@quinu.org,1
Andrew,Cole,acole@roombo.mil,0
Brenda,Fowler,bfowler@mymm.net,1
Janet,Fisher,jfisher@ailane.name,0
Shawn,Lawson,slawson@divavu.mil,1
Bruce,Stewart,bstewart@miboo.biz,0
Heather,Wallace,hwallace@brainsphere.net,0
Craig,Larson,clarson@quatz.mil,1
Jimmy,Nelson,jnelson@skiba.biz,0
Peter,Graham,pgraham@meejo.com,1
Gloria,Bryant,gbryant@meemm.info,1
Chris,Nichols,cnichols@vinder.gov,1
Nicholas,Carroll,ncarroll@wikizz.info,0
Harry,Burke,hburke@browsezoom.edu,0
Annie,Porter,aporter@topicstorm.name,0
Carl,Hunter,chunter@mudo.org,0
Elizabeth,Kelley,ekelley@realbridge.edu,0
Andrea,Little,alittle@quimba.biz,1
Jeremy,Cunningham,jcunningham@photobug.name,1
Joshua,Montgomery,jmontgomery@shufflester.gov,1
Joe,Ellis,jellis@devshare.gov,0
Stephanie,Robertson,srobertson@meejo.com,0
Jessica,Kelley,jkelley@rhynyx.gov,1
Clarence,Garrett,cgarrett@chatterbridge.name,0
Jennifer,Hawkins,jhawkins@myworks.gov,0
Evelyn,Rice,erice@jayo.mil,1
Ann,Fernandez,afernandez@muxo.net,1
Louis,Barnes,lbarnes@oodoo.edu,1
Gary,Nichols,gnichols@pixonyx.edu,0
Tina,Stanley,tstanley@skipfire.biz,1
Roger,Ramirez,rramirez@aibox.edu,0
Paul,Berry,pberry@photojam.net,1
Pamela,Franklin,pfranklin@rhyzio.biz,1
Daniel,Garrett,dgarrett@flashpoint.net,1
Henry,Hunt,hhunt@thoughtstorm.com,0
Jacqueline,Ross,jross@feedspan.com,1
Sarah,Myers,smyers@livez.net,1
Janet,Parker,jparker@lajo.mil,0
Clarence,Graham,cgraham@babbleopia.edu,1
Todd,Clark,tclark@skibox.edu,1
Eric,Clark,eclark@teklist.edu,0
Lois,Bishop,lbishop@trudoo.mil,1
Jesse,Hansen,jhansen@oba.name,0
Patricia,Henry,phenry@bubbletube.com,0
Stephanie,Robertson,srobertson@chatterbridge.edu,0
Rose,Austin,raustin@feedmix.org,0
Jessica,Gutierrez,jgutierrez@layo.biz,0
Eric,Spencer,espencer@browsezoom.gov,1
Jimmy,Lewis,jlewis@realmix.info,0
Jason,Lopez,jlopez@roodel.edu,1
Henry,Gibson,hgibson@yambee.com,0
Julia,George,jgeorge@skippad.com,0
Karen,Rice,krice@meejo.net,1
Roy,Gonzales,rgonzales@riffpath.org,1
Jean,Montgomery,jmontgomery@jabberbean.org,0
Jose,Elliott,jelliott@layo.info,0
Roy,Williamson,rwilliamson@rhynoodle.info,1
Gary,Perkins,gperkins@ainyx.com,1
Linda,Allen,lallen@meevee.biz,0
Lillian,Jordan,ljordan@voonyx.net,1
Brian,Arnold,barnold@rhyloo.biz,1
Wanda,Roberts,wroberts@fivespan.gov,0
Irene,Brown,ibrown@topicware.name,0
Kathy,Garcia,kgarcia@gabvine.gov,0
Donald,Ross,dross@devcast.mil,1
Todd,Hawkins,thawkins@linkbridge.mil,1
Evelyn,Patterson,epatterson@feedbug.edu,1
Frances,Foster,ffoster@twiyo.mil,1
Pamela,Knight,pknight@skibox.com,0
Billy,Dean,bdean@skalith.org,1
Denise,Snyder,dsnyder@livepath.gov,0
Diana,Reed,dreed@skyvu.biz,1
Theresa,Carroll,tcarroll@twitterwire.mil,0
Jose,George,jgeorge@dynabox.com,0
Heather,Murray,hmurray@wordpedia.com,1
Johnny,Gray,jgray@linktype.org,1
Tammy,Allen,tallen@wikizz.name,0
Dorothy,Diaz,ddiaz@twimm.biz,0
Timothy,Ray,tray@divanoodle.gov,0
Gary,Dunn,gdunn@twimm.mil,1
Kenneth,Gutierrez,kgutierrez@digitube.biz,1
Margaret,Harrison,mharrison@jatri.org,0
Angela,Medina,amedina@divavu.gov,1
Frank,Cooper,fcooper@yozio.info,0
Kevin,Payne,kpayne@dazzlesphere.com,0
Mildred,Reynolds,mreynolds@twitterbeat.org,0
Mildred,Hayes,mhayes@jabberbean.org,1
Doris,Ferguson,dferguson@zooveo.info,0
Betty,Rodriguez,brodriguez@gabcube.org,0
Lois,Lopez,llopez@youspan.edu,0
Deborah,Bowman,dbowman@meevee.name,0
Ashley,Boyd,aboyd@trilith.mil,1
Fred,Patterson,fpatterson@cogilith.gov,1
Sara,Fields,sfields@meemm.biz,1
Jessica,Simpson,jsimpson@divape.info,0
Joan,Gonzalez,jgonzalez@jamia.biz,0
Gerald,Ramos,gramos@oyoba.edu,1
Brenda,Oliver,boliver@brainfire.info,1
Catherine,Watkins,cwatkins@zoonoodle.info,0
Adam,Hughes,ahughes@topiclounge.edu,0
Bobby,Watkins,bwatkins@skiptube.mil,0
Teresa,Thomas,tthomas@zoombeat.mil,1
Rebecca,Owens,rowens@lazzy.net,0
Louis,Mccoy,lmccoy@skinte.com,0
Sean,Fox,sfox@skibox.gov,1
Jesse,Smith,jsmith@youbridge.edu,1
Edward,Thomas,ethomas@flashset.mil,1
Beverly,Spencer,bspencer@linkbuzz.name,0
Diana,Dixon,ddixon@tagtune.net,1
Lillian,Bailey,lbailey@trunyx.info,1
Marie,Richards,mrichards@agimba.info,1
Steve,Rice,srice@gabtune.net,1
Wayne,Daniels,wdaniels@leexo.info,1
Jimmy,Vasquez,jvasquez@centidel.net,0
Martin,Arnold,marnold@skidoo.net,1
Gerald,Chavez,gchavez@brainlounge.biz,0
Lisa,Stewart,lstewart@twitterlist.net,1
George,Torres,gtorres@fanoodle.net,1
Pamela,Wright,pwright@yodel.biz,1
Annie,Carpenter,acarpenter@livetube.gov,1
Jason,Austin,jaustin@gabspot.info,0
Jose,Bishop,jbishop@camido.biz,0
Ann,Griffin,agriffin@dynazzy.edu,1
Carol,Jones,cjones@twitterworks.gov,1
Beverly,Bowman,bbowman@blogpad.name,0
Christina,Gonzalez,cgonzalez@zoombox.net,1
Benjamin,Hill,bhill@zoomlounge.mil,1
Pamela,Gibson,pgibson@eire.org,1
Dorothy,Sullivan,dsullivan@tanoodle.biz,0
Ronald,Murray,rmurray@viva.biz,1
Debra,Foster,dfoster@trudoo.name,1
Harry,Stone,hstone@aimbu.mil,1
Steve,Gutierrez,sgutierrez@reallinks.net,0
Douglas,Crawford,dcrawford@kazu.net,0
Amanda,Burke,aburke@avaveo.biz,1
Carl,Cunningham,ccunningham@thoughtbeat.gov,0
Benjamin,Thomas,bthomas@kaymbo.org,0
Jennifer,Morales,jmorales@gabtune.net,0
Denise,Alexander,dalexander@kazio.info,0
Melissa,Henderson,mhenderson@jabberstorm.mil,1
Dorothy,Sanders,dsanders@trupe.mil,1
Chris,Patterson,cpatterson@trudoo.org,0
Julie,Owens,jowens@yodel.mil,0
Steve,Rice,srice@bubblemix.name,1
Emily,Andrews,eandrews@skyvu.edu,0
Walter,Hawkins,whawkins@oyope.com,0
Christopher,Elliott,celliott@skidoo.mil,1
Patricia,Ryan,pryan@quinu.mil,1
Bonnie,Richards,brichards@skipfire.mil,0
Willie,Evans,wevans@latz.org,1
Janet,Hansen,jhansen@lazz.mil,1
Carolyn,Carpenter,ccarpenter@photobean.net,0
Louis,Thompson,lthompson@linklinks.gov,1
Richard,West,rwest@skyba.edu,1
Kevin,Carr,kcarr@jamia.gov,1
Kelly,Mason,kmason@topicware.info,0
Martha,Boyd,mboyd@divanoodle.info,1
Denise,Edwards,dedwards@yadel.net,0
Kenneth,Kennedy,kkennedy@eabox.net,0
Roger,Hart,rhart@jaxspan.mil,0
Marilyn,Spencer,mspencer@quaxo.info,0
Emily,Brown,ebrown@eabox.org,0
Paula,Castillo,pcastillo@voomm.mil,0
Steven,Williamson,swilliamson@yombu.net,0
Ruby,Mitchell,rmitchell@meeveo.edu,0
Charles,Fisher,cfisher@gigashots.edu,0
Ralph,Hughes,rhughes@divanoodle.net,0
Richard,Wheeler,rwheeler@tagcat.com,1
Nicholas,Young,nyoung@browsecat.org,0
Dorothy,Martinez,dmartinez@fivechat.mil,0
Denise,Meyer,dmeyer@yozio.com,0
Jack,Johnston,jjohnston@quinu.name,1
Howard,Burton,hburton@photobug.edu,0
Sean,Weaver,sweaver@rhynoodle.org,1
Jacqueline,Hill,jhill@skimia.edu,1
Jessica,Brown,jbrown@aimbo.mil,1
Joseph,Garza,jgarza@trupe.edu,0
Stephen,Myers,smyers@trilith.name,0
Joyce,Stewart,jstewart@yozio.mil,1
Joe,Dunn,jdunn@shufflester.com,1
Jessica,Lane,jlane@aimbo.gov,0
Tammy,Marshall,tmarshall@brainsphere.mil,0
Virginia,Wood,vwood@topicware.biz,0
Alan,Taylor,ataylor@centidel.gov,1
Paul,Fields,pfields@thoughtbeat.info,0
David,Ross,dross@browsetype.mil,1
Phillip,Cooper,pcooper@brainsphere.name,1
Shirley,Armstrong,sarmstrong@yotz.net,1
Diane,Alvarez,dalvarez@voonyx.mil,1
Ernest,Grant,egrant@trupe.info,1
Gary,Harvey,gharvey@browsebug.name,0
Aaron,Russell,arussell@tazz.mil,0
Anthony,Baker,abaker@blogspan.name,0
Deborah,Butler,dbutler@ozu.mil,0
Carolyn,Cox,ccox@photolist.net,1
Michael,Davis,mdavis@yata.org,0
Louise,Burke,lburke@meemm.mil,0
Antonio,Porter,aporter@topicshots.info,1
Linda,Parker,lparker@dabshots.name,0
Adam,Richards,arichards@avavee.biz,0
Julia,Matthews,jmatthews@pixoboo.biz,1
Denise,Coleman,dcoleman@fliptune.name,0
Jason,Bowman,jbowman@realmix.name,0
Rose,Barnes,rbarnes@realbridge.edu,0
Craig,Henderson,chenderson@devshare.biz,0
Marilyn,Welch,mwelch@voonte.net,0
Martha,Burton,mburton@innotype.info,1
Alan,Gray,agray@trupe.org,1
Carl,Ray,cray@blogtags.org,1
Thomas,Marshall,tmarshall@buzzbean.name,0
Donna,Nelson,dnelson@topicstorm.info,1
Roger,Lee,rlee@avaveo.org,0
Kimberly,Bowman,kbowman@voomm.gov,1
Wayne,Larson,wlarson@divavu.name,0
Richard,Russell,rrussell@quimba.name,1
Doris,Boyd,dboyd@photobug.biz,1
Anna,Garcia,agarcia@vidoo.gov,1
Theresa,Scott,tscott@thoughtstorm.com,0
Bonnie,Freeman,bfreeman@babbleset.org,0
Louis,Henderson,lhenderson@skiptube.org,0
Randy,Berry,rberry@cogibox.info,0
Kelly,Cunningham,kcunningham@tagfeed.net,1
Steve,Cooper,scooper@avamm.edu,1
Amanda,Green,agreen@ntag.com,1
Harold,Harris,hharris@mynte.name,0
Terry,Hicks,thicks@feedmix.net,1
Justin,Harper,jharper@roombo.mil,0
Louis,Boyd,lboyd@linkbridge.net,0
Cynthia,Williams,cwilliams@digitube.mil,0
Chris,Palmer,cpalmer@bluejam.info,0
Martin,Powell,mpowell@centizu.gov,0
Sharon,Davis,sdavis@skimia.info,1
Harry,Kim,hkim@feedmix.gov,1
Michelle,Henderson,mhenderson@eamia.gov,1
Ralph,Sanchez,rsanchez@blogpad.org,1
Timothy,Matthews,tmatthews@fanoodle.net,0
Amanda,Franklin,afranklin@dablist.org,1
Harry,West,hwest@wordware.name,1
Lisa,Taylor,ltaylor@babbleblab.net,0
Shirley,Turner,sturner@gabtune.gov,1
Teresa,Stevens,tstevens@buzzbean.gov,0
Andrea,Hawkins,ahawkins@dabz.info,1
Nicholas,Mitchell,nmitchell@eabox.org,1
Ralph,Gutierrez,rgutierrez@jazzy.name,0
Carl,Carr,ccarr@blogtag.info,1
Norma,Larson,nlarson@flashset.edu,0
Nancy,Johnston,njohnston@mycat.mil,0
Edward,Payne,epayne@babbleset.gov,1
Andrea,Kennedy,akennedy@tagopia.biz,1
Heather,Lee,hlee@plambee.com,1
Ralph,Spencer,rspencer@yombu.net,1
Joseph,Gray,jgray@yakitri.gov,0
Craig,Scott,cscott@quire.net,1
Harold,Kennedy,hkennedy@jaloo.mil,0
Joseph,Mills,jmills@gabtype.org,0
Carolyn,Gilbert,cgilbert@nlounge.net,0
Louis,Hunt,lhunt@meejo.net,1
Ryan,Bradley,rbradley@thoughtblab.biz,0
Louis,Olson,lolson@photobug.net,0
Kevin,Payne,kpayne@realpoint.name,0
Beverly,Bennett,bbennett@dazzlesphere.com,1
Jose,Chapman,jchapman@kwimbee.edu,0
Janet,Jenkins,jjenkins@eamia.com,0
Daniel,Wells,dwells@edgewire.org,1
Joe,Davis,jdavis@midel.name,1
Jimmy,Evans,jevans@agivu.com,0
Julie,Stanley,jstanley@yadel.biz,0
Christina,Watson,cwatson@yacero.name,0
Phillip,Cruz,pcruz@tazz.edu,0
Joyce,Gonzalez,jgonzalez@quatz.biz,0
Ernest,Miller,emiller@janyx.mil,0
Dorothy,Andrews,dandrews@eidel.biz,0
Louise,Richardson,lrichardson@topicblab.net,0
Linda,Hamilton,lhamilton@roombo.edu,1
Debra,Nichols,dnichols@tagtune.org,0
Nicholas,Porter,nporter@janyx.edu,1
Donna,Wilson,dwilson@voonyx.biz,0
Walter,Hayes,whayes@eayo.mil,1
Paul,Ford,pford@zazio.net,0
Marie,Bryant,mbryant@quinu.info,1
John,Tucker,jtucker@realcube.com,1
Terry,Cole,tcole@chatterpoint.biz,1
Phyllis,Hunter,phunter@kayveo.com,0
Joyce,Phillips,jphillips@mydeo.net,1
Joe,Boyd,jboyd@topicshots.org,0
Anna,Bryant,abryant@zoonoodle.biz,1
Russell,Perry,rperry@minyx.biz,1
David,Torres,dtorres@skippad.net,1
Heather,Jenkins,hjenkins@buzzdog.info,0
Kenneth,Cook,kcook@rhyloo.gov,0
Albert,Hughes,ahughes@zoomlounge.gov,1
Debra,Clark,dclark@buzzster.name,1
Norma,Hicks,nhicks@babbleset.name,0
Jean,Chavez,jchavez@brightbean.gov,0
Tammy,Sanchez,tsanchez@avamm.edu,1
Samuel,Fowler,sfowler@oyonder.com,0
Elizabeth,Stewart,estewart@photobean.info,1
Jennifer,Campbell,jcampbell@yoveo.gov,1
Joe,Grant,jgrant@dynava.info,0
Karen,Simmons,ksimmons@quamba.info,0
Michelle,Wright,mwright@yodo.org,0
Donald,Weaver,dweaver@eimbee.biz,1
Brandon,Gordon,bgordon@devify.name,1
Jose,Williamson,jwilliamson@eare.mil,0
Sarah,Wilson,swilson@zoomdog.biz,0
Louis,Patterson,lpatterson@kimia.biz,0
Thomas,West,twest@yodel.org,1
Elizabeth,Gonzales,egonzales@zoonder.biz,1
Joyce,Miller,jmiller@eabox.org,1
Shirley,Kelley,skelley@yata.org,0
Jane,Hanson,jhanson@riffpath.biz,0
Mary,Lawson,mlawson@viva.edu,1
Donna,Wood,dwood@jabbertype.biz,0
Richard,Mason,rmason@twinte.edu,1
Terry,Medina,tmedina@jayo.info,0
Kathleen,Kelly,kkelly@zoomcast.edu,1
Juan,Perkins,jperkins@skibox.info,1
Philip,Johnston,pjohnston@tagtune.biz,0
Larry,Fox,lfox@realcube.biz,1
Samuel,Cruz,scruz@flashpoint.org,1
Carolyn,Warren,cwarren@topicblab.info,0
Melissa,White,mwhite@livefish.name,1
Gloria,Carr,gcarr@gigabox.biz,0
Jack,Hamilton,jhamilton@talane.name,0
Katherine,Weaver,kweaver@topicshots.info,1
Angela,Andrews,aandrews@brightdog.org,0
Terry,Murphy,tmurphy@pixoboo.biz,1
Eric,Mcdonald,emcdonald@zava.com,1
Mildred,Brown,mbrown@shuffledrive.biz,1
Stephen,Ramos,sramos@brainlounge.com,0
Norma,Peterson,npeterson@fivechat.info,0
Paula,Hicks,phicks@dynabox.biz,1
Lori,Sims,lsims@twinte.name,1
George,Baker,gbaker@gigabox.mil,1
Joseph,Torres,jtorres@digitube.org,0
Lisa,Clark,lclark@meetz.org,1
Wanda,Phillips,wphillips@demizz.gov,1
Eric,Dunn,edunn@photofeed.name,0
Julie,Owens,jowens@fliptune.net,0
Carlos,Brooks,cbrooks@babbleset.biz,1
Judith,Mccoy,jmccoy@youspan.org,1
Nicole,Hall,nhall@midel.org,0
Kelly,Ray,kray@trilith.info,1
Daniel,Harris,dharris@shufflester.org,1
Jacqueline,Watson,jwatson@kwilith.net,0
Roger,Kelley,rkelley@rhybox.mil,1
Tammy,Vasquez,tvasquez@topicstorm.info,1
Earl,Nelson,enelson@wikibox.org,1
Arthur,Reynolds,areynolds@topiclounge.com,0
Robert,Owens,rowens@zooxo.org,0
Raymond,Williamson,rwilliamson@dabz.edu,1
Heather,Meyer,hmeyer@quatz.net,0
Louise,Nguyen,lnguyen@twinte.name,0
Diane,Lawrence,dlawrence@yadel.edu,0
Donald,Gilbert,dgilbert@leenti.gov,1
Evelyn,Lewis,elewis@jabbercube.biz,1
Howard,Dean,hdean@youspan.net,1
Debra,Smith,dsmith@tanoodle.gov,1
Matthew,Jacobs,mjacobs@skivee.name,0
Donald,Little,dlittle@podcat.edu,1
Gregory,Peters,gpeters@demivee.com,0
Kimberly,Green,kgreen@avamba.org,0
Steve,Bishop,sbishop@brightbean.biz,0
Ralph,Ryan,rryan@jabberbean.org,1
Martin,Hernandez,mhernandez@yodo.org,1
Justin,Stephens,jstephens@riffpath.net,1
Dennis,Brown,dbrown@zoombeat.edu,1
Elizabeth,Stone,estone@innoz.gov,1
Gregory,Turner,gturner@tekfly.com,0
Heather,Garza,hgarza@oyondu.net,0
Craig,Gonzalez,cgonzalez@skinte.info,0
Jacqueline,Shaw,jshaw@innotype.biz,0
Earl,Dixon,edixon@voonte.com,0
Andrea,Davis,adavis@oyoloo.mil,1
Robin,Anderson,randerson@tagfeed.net,1
Peter,Harris,pharris@youtags.biz,1
Jeremy,Young,jyoung@kwimbee.info,1
Donald,Crawford,dcrawford@agivu.info,1
Kimberly,Castillo,kcastillo@zoozzy.mil,1
Sandra,Thompson,sthompson@wikizz.name,0
Frances,Ford,fford@devshare.mil,0
Steven,Olson,solson@quimm.com,0
Arthur,Wells,awells@midel.com,0
Jimmy,Bishop,jbishop@kayveo.mil,1
Louise,Powell,lpowell@plambee.biz,1
Carol,Ross,cross@oba.mil,1
Norma,Crawford,ncrawford@abata.gov,1
Phillip,Tucker,ptucker@youfeed.name,0
Barbara,Dean,bdean@trilia.com,1
Jimmy,Harper,jharper@fivechat.name,1
Janet,Murphy,jmurphy@jaxspan.biz,1
Chris,Russell,crussell@brainverse.biz,1
Terry,Lawson,tlawson@divape.mil,1
Martin,Wood,mwood@quire.com,1
Kathy,Gibson,kgibson@voonder.org,1
Beverly,Dean,bdean@zoomlounge.com,1
Willie,Thompson,wthompson@twimbo.mil,1
Jesse,Clark,jclark@edgeblab.com,1
Roy,Wells,rwells@abata.gov,0
Deborah,Harvey,dharvey@pixonyx.com,0
Joan,Bell,jbell@innotype.info,1
Charles,Bishop,cbishop@skimia.mil,0
Benjamin,Carr,bcarr@vitz.com,1
Carl,Fowler,cfowler@roombo.gov,1
Irene,Bryant,ibryant@twiyo.org,0
James,Anderson,janderson@tagcat.org,1
Justin,Hanson,jhanson@skinder.com,1
Mildred,Gonzales,mgonzales@ooba.edu,0
Shirley,Cruz,scruz@plambee.net,1
Diane,Rice,drice@flipstorm.mil,1
Todd,Edwards,tedwards@thoughtblab.net,1
Bobby,Robinson,brobinson@yabox.name,0
Martha,Scott,mscott@leexo.org,1
Randy,Fisher,rfisher@twinte.mil,0
Bruce,Sanchez,bsanchez@avamm.edu,0
Anna,Harris,aharris@mynte.gov,0
Doris,Wallace,dwallace@yata.edu,1
Jonathan,Mason,jmason@oyoyo.mil,1
Shirley,Wilson,swilson@kwilith.gov,0
Janice,Andrews,jandrews@tagopia.gov,0
Angela,Hernandez,ahernandez@trudeo.biz,1
Kathleen,Ferguson,kferguson@voonder.org,1
Cheryl,Bennett,cbennett@jayo.name,1
Willie,Evans,wevans@yadel.com,0
Donna,Gray,dgray@yodel.com,1
Janet,Sullivan,jsullivan@camimbo.edu,1
Patricia,Lopez,plopez@cogilith.mil,1
Cheryl,Roberts,croberts@reallinks.info,1
Irene,Lopez,ilopez@browsebug.info,0
Jack,Reynolds,jreynolds@photobean.name,0
Annie,Cole,acole@yadel.edu,0
Doris,Nichols,dnichols@skyndu.com,0
Laura,Black,lblack@linklinks.biz,1
Pamela,Ramirez,pramirez@wordify.info,1
Jose,Knight,jknight@vinder.com,0
Susan,Wallace,swallace@katz.name,0
Mildred,Long,mlong@skinte.net,0
Anthony,Dean,adean@nlounge.info,1
Sharon,Taylor,staylor@dabfeed.gov,0
Martha,Watson,mwatson@meemm.net,0
Doris,Burton,dburton@skimia.gov,0
Jack,Coleman,jcoleman@shuffledrive.info,0
Margaret,Stevens,mstevens@livetube.org,0
Doris,Black,dblack@wikibox.org,0
Evelyn,Clark,eclark@skajo.mil,1
Martin,Perkins,mperkins@kanoodle.com,0
Eugene,Hicks,ehicks@tazz.info,0
Joan,Bradley,jbradley@flashdog.mil,0
Kevin,Morales,kmorales@minyx.net,1
Donald,Hughes,dhughes@linktype.biz,1
Phyllis,Riley,priley@avamm.biz,0
Annie,Matthews,amatthews@eayo.com,1
